web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
1576117539-347,https://losestudiantes.co/,Yomaira Esther Otero CalderinQuímica,https://losestudiantes.co/universidad-de-los-andes/quimica/profesores/yomaira-esther-otero-calderin,Es una profesora que se preocupa por sus estudiantes y busca que aprendan. Los parciales pueden llegar a ser complicados porque pregunta algunas cosas que son tricky de cada tema y uno termina confundido. Si la buscas para pedirle ayuda y hacerle preguntas ella te dedicará el tiempo que sea necesario. No es la mejor profesora de todas pero es una muy buena opción.Pros: Se preocupa por sus estudiantesCons: parciales tricky,4
1576117545-363,https://losestudiantes.co/,Juan Carlos Castillo MillanQuímica,https://losestudiantes.co/universidad-de-los-andes/quimica/profesores/juan-carlos-castillo-millan,"Es un buen profesor, que sabe mucho de química y logra explicarlo a sus estudiantes de manera sencilla. Siempre esta dispuesto a explicar nuevamente si alguien no entiende y es muy amable y tranquiloPros: Parciales sencillosCons: Las clases se sienten lentas y tediosas",5
1576117470-1,https://losestudiantes.co/,Luz Mery Garzon GarciaQuímica,https://losestudiantes.co/universidad-de-los-andes/quimica/profesores/luz-mery-garzon-garcia,"Pésima profesora. No tiene nada listo para la clase, parece una estudiante más y se pierde con las preguntas que uno mismo le hace, hasta que llega el punto en que pareciera no saber absolutamente nada de lo que dicta.Pros: Fácil pasar, cualquier papel con tu nombre te asegura un 5.Cons: Grosera.
Irrespetuosa.
No domina su clase.
No sabe nada de pedagogía.
Su clase no sirve para nada.",1
1576117498-192,https://losestudiantes.co/,Mabel Cristina Gonzalez MontoyaQuímica,https://losestudiantes.co/universidad-de-los-andes/quimica/profesores/mabel-cristina-gonzalez-montoya,"Mabel es excelente como persona y como profesora. Es verdaderamente dedicada a lo que hace. Se toma el tiempo necesario para explicar lo que se va a hacer en el laboratorio. Los talleres que hace son realizables, aunque hay unos que son muy largos (incluso para las casi 3 horas que dura el laboratorio). Resuelve las dudas que se tengan sobre las prácticas y los talleres sin ningún problema. Se preocupa por nuestro desempeño, tanto así que, cuando nos ve quedados con una de las prácticas, nos permite entregar los informes después. Pros: - Está siempre dispuesta a resolver las dudas que se tengan sobre las prácticas.Cons: - Es algo demorada entregando las notas.",4.5
1576117496-189,https://losestudiantes.co/,Andreas ReiberQuímica,https://losestudiantes.co/universidad-de-los-andes/quimica/profesores/andreas-reiber,Pros: Los parciales son pasables si se estudiaCons: Las clases no son muy interesantes,3.5
1576117494-152,https://losestudiantes.co/,Guillermo Alber Alvarez LopezQuímica,https://losestudiantes.co/universidad-de-los-andes/quimica/profesores/guillermo-alber-alvarez-lopez,"No lo hagas :)
Se nota que es uno de los dioses de la facultad pero si ud es como yo que viene de una bases muy pobres en química, no lo haga. 
Si a ud de pronto se le dificulta concentrarse va a ser problemático pues habla muy gracioso y no interactúa con nadie. 
Después del primer parcial quedamos 30, incluso hubo personas a quien les dejó esa nota en 0 ... 
Después de primer parcial es un poco más suave calificando.Pros: -Va a tener que estudiar mucho por su cuenta y por esa misma razón el final va a ser un paseo. 
-Va a descubrir lo que es autonomía.
-Parciales complicados si no va a clase,le recomiendo literalmente ir y copiar, tomar fotos e incluso grabar la clase ya que es muy probable que le salgan puntos muy parecidos en el parcial. 
Cons: -Voz
-Se salta  unos temas que pueden de pronto salir en el final.
-Todo.",2
1576117556-393,https://losestudiantes.co/,Edgar Francisc Vargas EscamillaQuímica,https://losestudiantes.co/universidad-de-los-andes/quimica/profesores/edgar-francisc-vargas-escamilla,"Dicta la clase de manera apasionante, sin embargo debe prestarle mucha atención y no colgarse en temasPros: Es buena persona
A veces hace que los estudiantes lleven torta :""v
Es dinámico",5
1576117612-550,https://losestudiantes.co/,Elizabeth Jimenez DiazQuímica,https://losestudiantes.co/universidad-de-los-andes/quimica/profesores/elizabeth-jimenez-diaz,"amable, atenta y muy inteligentePros: hace todo para que a todos les vaya bien y siempre trata de que todos entiendanCons: a veces se puede enredar al explicar",5
1576117486-61,https://losestudiantes.co/,Maria Teresa Cortes MontañezQuímica,https://losestudiantes.co/universidad-de-los-andes/quimica/profesores/maria-teresa-cortes-monta%C3%B1ez,"Excelente profesora. Es paciente, atiende dudas y las presentaciones son de mucho apoyo para los parciales. Pros: Es respetuosa y atenta.",5
1576117601-504,https://losestudiantes.co/,Diego Alexander Gamba SanchezQuímica,https://losestudiantes.co/universidad-de-los-andes/quimica/profesores/diego-alexander-gamba-sanchez,"El profesor es muy buena gente. Conoce de la temática y lo enseña de tal forma que se relaciona con la vida cotidiana. El primer parcial estuvo fácil, pero no se confíen comienza a ser cada vez mas difícil. Recomendación: Dediquen a los tres primeros parciales, porque el final no es para nada facil.Pros: 1.Agradable
2.Conoce del tema y lo explica muy bien
3.él trata de ayudar con lo que puede en sus manosCons: 1. Algunos examenes son dificiles",4
1576117473-16,https://losestudiantes.co/,Gian Petro MiscioneQuímica,https://losestudiantes.co/universidad-de-los-andes/quimica/profesores/gian-petro-miscione,"Es un amor de persona y un buen profesor. Domina muy bien todo lo que explica. Sin embargo, suele ser confuso en sus explicaciones y las diapositivas son un desorden. Pese a eso, hace lo posible porque todos le entiendan.Pros: Es un buen profesor.Cons: Parciales difíciles.",4.1
